,Text
18,"She states her personal opinions as facts, making it hard for students to make up their own mind about events and ideas in the world."
19,Lets be real here Mr. E. Koca is like a normal guy high on a mix of steroids with anger management issues
20,Ms.Novy had a tendency to not value the opinions or beliefs of her students and if it's not in the text book it's not right
98,She has biast ideas on subjects in civics and teaches her own ideas. She had us watch all these news stations BUT FOX news which is the only conservative one.
99,"She taught liberal political views as fact and shut down students who opposed.


Submitted by a student"
100,"She has tremendous mood alterations, and can explode into rage. Her book reports are also extremely useless as well."
198,"The twins, the twins, the twins, Nic and Alex, Nic and Alex, Nic and Alex... Can she talk about anything else?"
199,Why would anyone in their right mind would wanna hire NEY. he talk too much about unrealated subject and he's a hypocrite.
200,I was offended by her constant references to her religion. Why hasn't the administration told her that the constitutional separation between church and state applies to her as well as to the rest of the country.
298,"Mr. Roney is a decent guy but his grading system is not realistic. He need to get a grip on what the students need in current society, not what was 25 yrs ago."
299,"He sometimes teaches things that he believes is the truth and it is not, he has a strong tendancy to contradict himself often"
300,"According to all known laws of aviation, there is no way a be should be able to fly. However a bee flys anyway because they don care what human? think is impossible.


Submitted by a Parent"
398,"student's shorts would be too short if they were pants, start being an administrator not the fashion police but then again have you looked at her outfits lately"
399,i dont like her...she supposed to teach art but she made us read n write everyday. we only drew 1 picture in the whole term.
400,"Spanic Dips**t
Go back to your country of origin or i'll hunt you with my skinhead group you hispanic blowj**"
498,"Should not be allowed to teach, she pushes her personal opinions in the name of freedom of speech, an activist in the classroom


Submitted by a Parent"
499,"Her retirement is long overdo. Unprepared, unreliable, unlikeable, unreal, in general...very un(anything)."
500,"he has no idea what he is doing, on top of the fact that he is very strict and unaccepting of everyones difficultys


Submitted by a student"
598,"He is the worst...He has favorites, he wore a cat in the suit at graduation and when we got an award he dropped it and broke the glass fraqme...so repesctful"
599,"Unclear with what she wants. Too interested in the social aspect of school. Plays favorites. WAY to critical of others' religious views (not me, I'm unaffiliated but she still makes people feel uneasy with her anti religious views). Also, not challenging."
