,Text
32,"the only reason why i passed alegbra was because i was retaking it from 8th grade, if i hadnt have i wouldhave failed"
65,"i could not stand her class, i slept everyday and still got a 100 all year... she is one messed up lady"
98,well now that im in high school mrs ericcson messed up my whole year...in algerbra we didnt even get to the 2nd book putting me way behind in geomertry
130,"OMG! I am in high school now, and I still have nightmares about Lambert. He made my eighth grade year a living nightmare!"
163,Mr. Peterson was terrible. I put a lot into my work in his class and I only got complimented when every other teacher in the school noticed.
196,He was so abnoxious! I got an A in the class but thats only because of Ms. B! She should be conducting NOT him! He never let us out of class on time!
228,if you see her name on your roster in the summer... change it as soon as you can. she is Horrbile with a capital H.
261,My one friend took the card out from under the magnet where he put it in between classes. The ONLY good time I have ever had while he subbed.
294,mrs northrup is very unorganized she messed up my grade and my friends gave me a detention for being tardy when shes tardy in the morning and everyone waits outside her class room for 5-10min
326,"For a counselor, you'd think she'd be helpful, but sadly she isn't. She told me to ""leave"" her room as she had, and I quote, ""more things to do."""
359,She took several days to return emails if she returned them at all. Thank goodness she isn't there anymore.
392,she is so negative. Every day we just enter the classroom and she starts yelling st us. I wish we had MRs. Hutteman.
424,He was so mean and he gave us work and he said it would all help me on the regents. Practically 2% of what he said was on the regents
457,i had her a year ago and she thought she was so cool when she gave the spelling test. i am glad she broke her finger she deserved it.
490,"She was pretty much awful the entire year. as soon as i left her math class i was extatic, and when i walked in her room one day i forgot everything. thanks to ms.emanuel i got a 600 o my math SOL"
523,I didn't like Miss Bhatnagar when I had her in tenth grade but she was kinda okay last year but I did have to take summer school because of her.
555,I've gotten all A's in his class but he puts down C's on my report card. I've done almost all my homework and he insists I haven't done any. I hate this teacher
588,"SHE'S HARD, SHE'S A BAD TEACHER... AND EVEN THOUGH I WENT TO HER EVERY ADVISORY FOR HELP... I STILL FAILED THE CLASS..."
621,"I hated her. I got Cs all year with her, the only year ever, and now I'm getting As. She told me I was getting a B and gave me a C. Very unhelpful and cold."
653,"He wasn't there most of the time, we had a sub almost the whole year. When parent teacher conferences came, he couldn't even remember my name. I would not like to have him ever again!!!!!!!!!!!!!!!!"
686,"WAS GIVING MY GOOD GRADES TO ANOTHER STUDENT THROUGHOUT THE SEMESTER. WHEN I ASKED HER ABOUT IT,SHE GOT MAD AND SAID IT WAS MY FAULT,CUZ OF OUR ALIKE LAST NAME"
719,"one time my sister showed her she was wrong and she made my sister feel bad in front of the class. when my sister brought in proof, Ms. Swovelin never apologize"
