,Text
57,u don't relize that lauren garberino in your 3rd period class rota 456 is always ditching dont u relize that she alwayscomesinlike30minlate nexttimegiveheradet.
115,You don't seem to really care about what your teaching and it sometimes seems like all you want to do is get class overwith...how am i supposed to want to be there??
173,"She tries, but doesn't make the class as interesting as the other teachers do. Also, she seems to enjoy making you feel dumb."
231,scariest teacher i ever had- made me scared to raise my hand. He made fun of kids. YAWW DAVIS go to angermanegment
288,"I agree, this teacher would treat us like babies and never helped anyone. Kindergarten is where she belongs."
346,"He wasn't a very good teacher. He's an okay guy but he's always picking on certain kids and never helps his students. Plus, he's very unorganized."
404,"The way she treats Pre Ib students is ridiculous!! We are not in second grade! Treat us like adults! She also does not seem like a very nice teacher, I wish she would just loosen up."
462,she is mean and tries her hardest to make her students feel bad about themselves. She made me feel so stupid I wanted to cry.
519,Everything about her is scarey. How she smiles even though you get into trouble. She is really hard and doesn't seem to care what we have out of class. really needs to lightn up on homework
577,"didnt like her, moody, makes up things right on the spot, and was late to class every morning... happy she is gone"
635,i'm a very good A-student. she grades so hard though!! she almost made me cry once when she accused me of something i didn't do.
693,Unfortuntely Mrs.Fesseden does not know how to react with kids.If she did students would like her.Her class wasn't exactly a place I enjoyed learning in.
750,my least favorute teacher ever. doesnt seem like she wants to be here or like anyone wants her to be here. Doesn't handle the class well. I feel like i do well but definately not because of her.
808,our class is always disorderly with people getting off task...shouldn't have taken this class at all...
866,"very hard 2 talk 2, and doesn't really answer your questions that you asked. something embarassed students and act like it's nothing special.."
924,yo shez like mean..be makin fun of kidz and then she be like treating some kids nicely and some kids mean.....thats call racism....like come on......we're all the same.......
981,"She runs the most out of control classes in history. Therefor, it is the most fun I have ever had in a classroom."
1039,"Pick favorites, always has an attitude and you are the rudiest teacher ever. So who should put forth more effort?"
1097,he always leaves the class to talk to other teachers during a test and during class...we always fool around...wata fool
1155,I have a really hard to talk to Mrs.Moody. I just feel like she is judging me when I try to talk to her. I don't feel like I can talk to her... Sorry.
1212,Seems sort of whiney and like she doesn't want to be here and seems like she does work very long hours and kinda just does minimum.
1270,he sound like he teachers kindergarten or somethin...so weird so imature and seems like he has nothing in his brain
1328,"Poletto is the most boring teacher I've ever had, but it's a fun class, seeing how everyone argues with her constantly and for people to cheat on tests, even when she's looking"
1386,"He just wants to be everybody's friend, so kids don't respect him much. I did not learn much."
1444,"the man seems like he's only happy (smiling)when he's yelling at someone, also dosen't like to answer perfectly legitimate questions"
1501,"She is the worst! She is a control freak in some ways and doesn't take control where she needs to! She is only nice to the students she likes. And hey, how about a smile once in a while?"
1559,Always puts people on the spot like what there is so much homework there is no time for anything else just stop the random calling
1617,"Mrs. Faszewski is a bad teacher. All she did was put me down. I was an athlete and I always tried hard in her class, yet she never respected me. She'll only like you if your are physically challenged."
1675,Way to many presentations in his class. Liked to make dumb jokes while making of his own students. Always looks very tired...LAZY
1732,"Mr Dyal enjoys making my child and others feel very unappreciative. These kids need to feel apart of something, not yelled at."
1790,Her classroom is crazy. She is truly a great person and she loves everyone and she cares about everyone but sometimes it doesn't feel like she does.
1848,"Worst teacher ever. Hates students. Has ridiculously high expectations of sophomore work, yet treats 15-year-olds like 5 year olds... also flips out if you're wearing scented lotion."
1906,"the only reason people like her is that she'll let you talk in class all day and you don't have to do any work. and she'll let you skip from another class into her class.
not a very teacher-like attitude.
always late to fourth period class.
i'll admit she is usually nice. but SO LAZY."
1963,"She treats the class like 5-year-olds, and is surprised when they act like it. She seems like a nice person, but not an excellent teacher. Unclear explanations--i'm always confused"
2021,"she, like the rest of the guidance department, made me feel like I wasn't smart enough to get into college."
2079,"If a kid does something ridiculously stupid, like pull out cigarettes on campus, he doesn't come down hard enough, but for things like using phones in the call after ABCD lunch, he gave detentions. ??"
2137,I hate her and she's too immature acting like shes still in high school forgetting that she all ready grauated and is not a student anymore!!!!
2194,"She has almost no authority. It seems like she could be a lot more helpful if she wasn't scared of us (i think she actually knows a lot about art)BTW, this ISN'T a bird class.HARD"
2252,"She is the only teacher at Nova who has not given me full credit in the class even though I did all the work (NOT lying). I TRIED to like her, really. She would always lose huge projects people did."
2310,"I really don't like his assemblies, the jokes are bad and the ""cheer"" is dumb. He also is an incompetent teacher."
2368,she is okay but she favors kids and i dont really like the way she teaches. Also she never lets anyone go to the restroom ! that makes me mad ! she is not my favorite teacher !!!
2425,she talks to us like we're idiots and really doesn't feel like explaining things for somebody who is having trouble understanding. there are so many times i want to get up there and explain CLEARLY
2483,there is a prob when NO ONE in the class likes her...did you know shes from harvard? that is how she treats everyone!
2541,she likes to scream alot when nobody is doing anything at all!!!! if she doesnt hate you your going to get a 100.
2599,"i find her to be a bit annoying. last time i checked, making friends with the mischievous kids and mistreating those who actually behave is a bit out of place"
2656,"She would act like my best friend sometimes, and other times would pretend she'd never even spoken to me. Just not a very nice person in general."
2714,"He needs to freaking throw the bad kids out if class like he says he will every day but never does, and be nice and call on the good kids for ONCE!"
2772,"if you like to sleep and daydream, he's the teacher for you. or if you like mushy sayings he's your man. don't get me started."
2830,"actually he doesnt know how to deal with people, he`s thinks that he`s smarter than everyone, and that is what makes him so annoyin"
2888,Ms.Hoff if u were to be like mr.podnar which i wish i had u would b cool. But ur not so i dont like ya. HEHEHHEHE thee aint nuttin u cen do bout it either
2945,"I think she's to young to teach. She has a attitude problem.She oftend screams at her classes, not controlling her anger.And walks out when mad, leaving class."
3003,this is her first year teaching at valhalla and i feel like im back in kindergarten when im in her classroom.
3061,shes so phony. She all smiley and talks to you sometimes and than ignores you when she is in a bad mood
3119,he is a teacher he feels like he has to prove something by arguing and giving detentions. He is the type of teacher he worrys more about how kids respect him and act then what they actually learn
3176,Ms. Delvecchio is one of the worst teachers i have ever had. She doesnt explain things well enough and treats us like we are 5 years old!! And i dont like her
3234,"Terrible. So full of herself, even though she has the worst skin condition I have ever seen. She just likes to control everything and everyone, and is so fake"
3292,"This teacher needs to take a course in discipline. He needs to realize you can't be ""friends"" with the students. He is afraid of the 'bad' kids and lets them get away with everything!!"
3350,"If the class if called drawing, then why are we doing photography and painting and building props...? Plus teacher is very moody. Did not enjoy one bit."
3407,"Some kids like him, but i don't. Yeah its amusing when he goes on tangents, but then we never learn what we are supposed to learn. He's like ""oh yeah test tomorrow"" and we're like ""on WHAT?"" Hard cuz"
3465,i don't really like you that muchyou always got me in trouble because i crawled under the tables but i liked when u let us make prank phone calls on the lax bus
3523,im surprised she still has kids in the class..no one likes her...no one likes the class...she doesnt make it fun at all..she yells alot...horrible
3581,"She always looks over my shoulder to see if I'm paying attention. It gets really annoying, because it makes me uncomfortable. If I know the subject, then I'm drawing! So what if I don't pay attention, I don't like math! In general! But her as a person, she's pretty nice."
3638,the only reason we dont like her is beacuse she is mean to everyone for no reason... kids are just sticking up for themselves and it makes us look like we're bad.
3696,He has no idea what life is like for students these days and all he does is take away all the rights we have and make high school even more miserable. He is uptight and not open to any sort of fun.
3754,Ms. Lindvall really knows her speech. What she lacks is the ability to relate to students. It is almost like she enjoys seeing kids fail.
3812,"I dont know what u think, but I think that he doesnt treat kids good enough. U are too rought. If a kid is late for 5 seconds, u mark him late and unprepeared"
3869,She is always very stressed out and s\has favorites. If you aren't an A student she'll give you a bad grade.
3927,"She is like the grinch, you cannot smile with out getting written up, and nobody really cares that much. She thinks it is harder than it is."
3985,He's really mean. He likes to talk a lot and we didn't do very much in his class. I wish I had had Kraft.
4043,"She seems like she doesnt know what she is teaching. She is funny and likes to make jokes with the class, but is incapable of helping a student and sometimes makes students feel clueless"
4100,"Hated this class. It wasn't hard, but Mrs. she herself ruined it. It's not that she's strict/mean- she's that, she's fake, and she makes you feel horrid about yourself and afraid to ask questions."
4158,"She doesn' even use a textbook which makes it hard to keep up. I hate her class and she doesn't care about any of her students. Not to mention our UCP class is above the Honors, and she is way top tryhard. Don't reccomend her, I feel you if you get her :("
4216,always make mistakes and obviously has favorites She has crazy mood swings and always yells at everyone
4274,"One of the worst teachers I ever had, didn't like me from the first day, and she really doesn't think students should play sports and school at the same time. HORIBBLE!!!!!!!!!!!"
4332,she is very hard to understand and can not control a class...not to mention all she does is move ur seat
4389,"it's only been one week of this class, and i already know it's going to be a long semester. i'm a senior and i feel like i'm being treated like i'm in sixth grade. like really with these million rules"
4447,OMG she acts like we are baby's one time she was a sub religion and she said because im the teacher and ur not so nah nah nah nah (i forget what for thopguh) in a baby voice
4505,She treats all of her students differntly if she likes you than you are find but if you are a boy than no chance
4563,"She is not afraid to take control of the situation. Which is a bad thing. She makes it seem that she is in charge, even with the other teachers which are at same level in the heirarchy of school."
4620,"SWITZER is always acting like everything is fine and he has everything in control when it isn't, he has no good advice and does not own up to his word. I hear complaints from my son everyday about him and im tired of it. Ardrey kell is a wonderfull school but either switzers leaving or we are"
4678,I just really hated doing current events. It was so much pressure and I hated having to get up in front of the whole class and speak about things that i never felt interested in. :(
4736,Mrs.coughey is a very unfair teacher that makes it clear which students she likes better. this makes me question her decision makeing
4794,I have Mr. Andress right now and he seems like a nice person but his jokes are really corny and there always geared towards someone. so if your sensitive be careful/ also he's a horrible math teacher
4851,Maybe Rusilas should have been a scientist instead of a teacher. She really doesn't seem to like people or kids or teaching or helping...she does know her stuff but she can't seem to explain it and seems annoyed that she has to.
4909,All she does is call on people who she likes a just lets people who dont understand get farther and farther behind. HORRIBLE TEACHER
4967,"hate this class. treats us like 5 year olds. i usally enjoy history, but i hate it this year. shes pretty strict, and never changes seats, and always gives me bad groups. plus i hate those linc things, and all her abbrevations..there really annoying"
5025,She is always in a bad mood and takes it out on her students and she ALWYAS picks favorites and if u are on her bad list you will always be the one who she hates in ther class worst teacher ever.!!!
5082,"VERY MEAN, sometimes can be funny but always makes people target the student and make the student feel bad, never congradulates the student, only insults. Class is ok."
5140,he is a child melester he hits in 12 12 and 14 year olds. no one likes him By:stue washburn and susie hallaway
5198,"i think that she is a very bad teacher, at least to me. It seems like she is allways out to get me and thinks i dont study i hope she looks at this and realizes that people docareifyou givethemachance"
5256,"The moment you walk in his class, you can feel the aura of stupidity just overwhelming your body. I can teach better than him and prepare materials. Make sure you have your friends around you to deal with him."
5313,SHE THE WORST TEACHER TELLS TO MUCH PERSON BUSINESS SHE IS A CRY BABY SHE NEEDS TO DEAL WITH IT EVERYONE HAS PROBLEMS!!!
