,Text
33,"One of the biggest ""yes men"" around. I find him to be very phoney and does whatever he has to in order to please Stan Fields."
66,HEY HEY HEY HEY HEY HEY HEY HEY HEY HEY HEY HEY HEY HEY HEY That is all she says. She sent someone to the office for asking to go to the bathroom
100,"Mrs Cerling is not a qualified woman to become the dean. Cocord's discipline will be gone, because nobody respects her. Hope they hire a good assistant dean."
133,"What does she DO? Our counseling dept is inept as it is, but Ms Kazmier sure isnt helping. She gets to school at 8 and leaves at 3 - when should I go see her?!"
167,"Does not support the students unless they are athletes. Does not support the other school activities, is only interested in sports teams. If you're an athlete then you can do what you want."
200,"ego gets the best of him, i had him as a football coach and most of the guys including myself didnt have the best of experiences with him."
234,"Horrible example of a principal, she has no right to threaten people who want to walk their children to school, it's ludicrous! Shame on her!!"
267,Yes why are all my classmates leaving this school to go to better sports programs Please Do something Mr. Williamson it would be nice to win some games.
301,"can't coach worth a penny, doesn't recognize talent even if ronaldo was kicking him...poor work ethic, not qualified,not helpful, not funny, aliens don't exist!"
334,I've only seen her about two times at school..and I'm a junior. I've seen her in public more than I've seen her at school.
367,"all this man cares about is the football team and making sure they are happy. he doesnt care about anyone else, or any of the other athletes.. if you arent on the football roster you might as well not even approach him for anything"
401,"Doesn't it seem that she wants to coach the ""winning"" team? Softball, Volleyball and now Basketball? Seems like what Flo wants Flo gets. WAKE UP FHS ADMIN!"
434,i think that we chould be able to have cd players at school!!!!!!!!!!!!!! and to have open campus!!!!!1
468,Ms. Mills knows nothing about the human body! If I had her as my nurse I would have ran screaming out of the doctor's office!!
501,A fairly hypocritical principal. She yelled at us for getting up to throw trash away and then yelled at us for not throwing trash away.
535,our class so bad she quit her job halfway though the school year. real fun to watch her soul be crushed and destroy her will to live.
568,"""We are going to win, we are going to win, we are going to win"". If we SAY it enough maybe it will happen."
602,She isn't the brighest teacher you have ever seen considering she lock herself out of her house/car in 10 degree weather. She isn't the best teacher ither.
635,he needs to get off his lazy but. if he wants me to take off my hat at lunch he can come over and tell me himself not make mr. milles do it
668,"A one-trick pony. If you get called to his office on something minor and he threatens to call in the cops, call his bluff. He won't do it."
702,"HEY RUSSIA! You were the best teacher ever!!! 'wake up sleeping beauties' 'where'da, geomabee go?' 'czecharoundchl, amzxwoiuerm, alkdn me0w.,m! ahahahah (typical russian phone call"
735,I hardly think doing what is right is what he has done. He has not improved Hammond's academic record at all. This school is going to self-destruct and luckily BDavis will there to pickup the pieces
769,The most enlightened member of the staff. Patently transparent without a hidden agenda. All around good guy who is gentle and fair.
802,Ms. Wren has no idea what she is doing! Our school deserves to have a better (or at least more intelligent) principle. She threatened me and should be fired.
836,I can't wait for this school year to end so my son can leave this school and this person. He will not be going back there ever!
869,Mean P.E. teacher and the number one WOREST coach in america. he is very uneducated about the game of football. pittiful coach. selfish man.
903,diver doesnt care about the students or what we think he took away the hat rule just when i was going into my freshman year and he ruined homecoming for everyon
936,She dont even teach at the school any more!!She does not need a spot on this list..Its taking up space
969,about above across after against along among around at before behind below beneath beside below beneathe beside between beyond but by concerning down durin...
1003,"If I'm right, one time, someone in my wing jumped out the window, ran around the school, and came back in through the door and she didn't know... or so I heard from a LOT of people..."
1036,"WELCOME TO THE JUNGLE. very challenging, never happy unless your bashing your head against the desk in frustration"
1070,Quite possibly the worst principal I have ever had. All she did was hide in her office and pick favorites. I saw her maybe a dozen times.
1103,"It is amazing that this ""Leader of our school"" is such a poor role model; he never smiles! Why not try to actually meet some of us rather then frown at us."
1137,"doesn't know any of his students and doesn't really get involved in the school, you never see him around."
1170,"he doest care about any thing but football, when the school was first built he spent all the money on those flags in the halls instead of books"
1204,"He should ride the short bus. I do not say this militously, but his first season as football coach, his JV team went 0-10."
1237,"He is the most uncaring, unfair, selfserving principal I have every seen in a school. I have no idea how the teacher put up with him. Move him out of North."
1270,I loved faso. he wanted us to learn as much as we could and cared about us. hes awsome and i hope he never changes. GO FASO!
1304,"He's taking away all the traditions that we have at Owen. That's totally wrong, especially considering that many of the teachers actully attended school at Owen"
1337,My kids always come home complaining about Peggy and how she lets her kids just stay in her office. Isn't fair to anyone else in the school
1371,"HE needs to just kill himself, he sent a bunch of people to the principal for nothing. HE needs to die. ANd its not his library its the schools."
1404,"Coach Ford is about the laziest human being on earth! He never taught a day I was there!! He sat at his computer, doing nothing every day. He doesn't care, because he thinks being a coach is enough. Why do we pay these people to be babysitters?"
1438,She's in it 4 the paycheck. She doesn't care about her students. Floyd wuld've been better. Dillon wuld've been better. Whatever. She should stay home.
1471,You mean the bishop of Fenwick!!! Thinks he is the POpe! thinks he is really running the school. All roads lead to Cardinal Kelly!!!!!
1505,Has driven away many older teachers. Is unfair in dealings with students and faculty. Has hurt the reputation of the school.
1538,Big phony. Kids can't read when they leave her class. Parents think she's great because everyone gets A's & A+'s. She should work more and gossip less.
1571,"Shouldn't be teaching. Also coaches a sports team, which is a joke. The man is so out of shape, he has no idea how to coach. He has no athletic ability what so ever. How can kids learn from such an un"
1605,"They call this lady Cruella Deville,,,The only time she was seem to be friendly was at the Jr Sr prom and was she crocked,made a fool of herself . This lady is all materialistic not to be trusted.So sad to see false self asteam in an administrator ."
1638,all i want to do is learn tennis. i wish she would put in some time so i don't have to be a wall hitter next season and actually play a game.
1672,"Every morning I see him getting off the bus to go to KFC. Then he takes the another bus to school which is only less than 10min away. Before class finished (9:17am), my friend lied and said he had por"
1705,HAS FAVORITES---UNLESS YOU'RE FAMILY IS MADE OF MONEY AND GOING TO DONATE TO THE SCHOOL--DON'T BOTHER WITH HER--SHE WON'T BOTHER WITH YOU!!!!
1739,yeah... shes cool at first then she uses you and then turns into this selfish monster and screws yiou over... b3e careful she bites!
1772,She doesn't do anything. I'm suprised we even recognize her when we see her in the halls. Completely uninvolved!
1806,It's just such a shame how much the program has gone down since he became director. Marching band used to be so much fun and now it's just miserable.
1839,ms b is soo prejudice i was in class one day with my hand raised she walked 5 feet from me stared at me strait in the eyes and then turned around and walked awa
1873,"Ms. Arnold is not only a teacher at Andover High, she works as a baby sitter for the Celtics players when they are playing at the Garden, she works for the Bruins in the gift shop and she is a girls LAX coach in another town- she has little time for Andover students. When she ""babysits"" and works the Garden she gets home late and breezes into school just before the bell- not available for help, she's out the door ASAP during LAX season- just which job is the most important, not math teacher !"
