,Text
20,She doesn't seem to be doing her job. I still don't have my attendence fixed and it's been many months now.
40,It is sad when a well respected educational institution is forced to continue to employ personnel of such low quality purely in the name of tenure. Hoffman is a shining example of the failures of the tenure system and a true detriment to the excellence
60,She is incapable of separating feelings from work. The worst moments of my time in high school have been because of her.
80,"After I was accepted to M.I.T., Mrs. Couthard suggested that I go to New River for a year to ""get some requirements out of the way."" A veritable fountain of worthless advice."
100,"She is very unhelpful and should be eradicated from her current position at san diego high, she has repeatedly changed the complex rules and regulations to her own liking and had not been very beneficial to the successes of any department in regards to extra-curriculars."
120,"Unsure if she is still teaching. Would be surprised! Hopefully, she is no longer working with children."
140,"Worst instructor in this world existing
highest grade in midterm was 92 / 100 for an engineer with us
2nd highest was 54 !!!! he deal with students as if they are engineers and professionals
personally i knew that this instructor passed through horrible experience in the past and he is revenging >>>"
161,"Mrs Keen, I had back in 1995. I have left high school, graduated college and am now currently a sixth grade teacher.I cannot describe how unmotivating and grouc"
181,"If this guy was awarded a teaching certificate, then I suppose Arnold Schwarzennegar should be governor of California"
201,"As a former student of hers who is now studying at an Ivy League school, I can honestly say that her teaching has made me a successful college writer."
221,"can easily cross the line, hers is unfortunately a compulsory busy work heavy course. I don't care about Desperate Housewives!!!"
241,"Kenneth Crook is a teacher NOT a professor according to my research so far.
No teaching credentials found....this worries me.
UVU students need degrees to excel in the workplace but UVU hires it's teaching staff based on experience only?"
261,This instructor assigned more busy work then my other three classes combined. Anytime I tried to get help or clarity the responses was delayed by days. Her responses were very abrupt and without tact. She was not approachable what so ever. She acted as thought she could not be bothered. She appears to go to great length to critique and discredits your answers. Worst instructor experience ever! She seems very detached and shouldn't be a teacher.
281,I had high hopes when she came and I've been continually dissapointed. She is unprofessional and leads with fear. She's not the leader she needs to be and the school is sufferning.
301,"Man, did I ever hate this class and its grungy kitchen! It's new now, but it won't take much neglect to get to its former state."
322,"I had him in '94-'95, and in 4 years of HS and 4 years of college, one of the WORST teachers I've ever experienced"
342,The worst mistake WEston Public Schools ever made was over-promoting her. The schools have gone downhills since she took over. She is not professional or intelligent enough to handle the community and garners no respect from students or parents. The standard has dropped because she hires terrible admins
362,i cant believe that the district appointed such a nieve woman to direct a high school. even the dumbest students are smarter than her.
382,Should be a coach not a principal! He pales significantly in comparison to the previous principal who created such an excellent community at Oakton High School. Many good teachers have left because
402,"Why must you continue to believe that your libralism is so much better than any other political or moral belief? Public schools banned True/False for a reason, Brother."
