,Text
8,Really hard... but not if you're BRILLIANT! Just remember to be BRILLIANT!!! BRILLIANT!!! BRILLIANT!!! BRILLIANT!!! BRILLIANT!!! BRILLIANT!!! BRILLIANT!!! BRILLIANT!!! BRILLIANT!!
16,Liberal. Enough said.. She pushes her thoughts and opinions on others by leading questions and bias information. Such a hypocrite.
25,"Imbarrato was so focused on her own opinions, she didn't listen to students. She just preaches, and it's obnoxious even when I agree with her."
33,"Amat loqui de sociali vita, quae aliquando inconveniens. Ludunt ludis omni tempore et non in fossis inveni eos. EGO sentio amo ego didici omnino nihil. Paenitet Mrs Hahn."
41,He should totally team up with Ms. Elardo. They are both Republicans and they are both very opinionated.
50,"Such a biased teacher, tries to brainwash student...Bread not bombs, shove that pin where the sun don't shine."
58,"Tried to impose his draft-dodging spinless view on the class. Not intelligent, completley out of his league compared to other teachers"
67,"Can be over opinionated, does not like.to be contradicted about opinions or if she is misinformed continues to insist only on her views."
75,"good thing she left when she did; won't be endangering any more minds here, DOES NOT know her history, biased, not a very open view on the world"
83,Your the worst and most borining history teacher i have ever had and i love history. you have ruin this year for me.
92,"he was my art/ humane letters teacher. My final for the Civil War was a crossword puzzle (Grant was the answer to two questions). During art, he couldn't even draw a box"
100,"his emotional rants preclude any rational discourse. teaching should involve a healthy exchange of ideas, but if you disagree with him, you're belittled... even though he's wrong!"
109,"Your class is drawing and painting, when are we going to paint? Oh yeah and what is up with the Kermit The Frog Doll?"
117,"She is very opinionated and does not teach objectively. If you disagree with her, you will struggle in her class."
125,"alright. the thumb is here, the index finger's here, the pinky's here, the middle finger's here, andumwhaddya call this finger again?"
134,She was different than the other gym teachers. VERY different. Very colorful. i didn't think she was aware of the dress code at schoold either.
142,"she doesnt care about you oppinion. only hers, dont try to persuade her you are ever right, she will tear you down"
151,"i thought that when you teach art, you make people love it. she does the exact opposite. very uncreavtive and dull."
159,"If you enjoy being captive to pro-socialist discussions, you will love Petek. If you hate our military, you will love Petek. If you think Capitalism is the scourge of mankind, you will love Petek. Thank you LC for pushing an agenda on you students and not allowing free thought and discussion in the classroom."
167,"I hated her class with a passion. Her opinion was the only one allowed in the classroom, and if you didn't agree with it, then you didn't matter."
176,"Her constant repitiion of the words ""ultimately"" and ""okay"" make it immposible to take her seriously."
184,"Dont touch her things, YOU'LL GET GERMS ON THEM! and if you dont want charcole on your silk shirts, then either change shirts or change prfessions! oh, and P.S. YOU NEED MORE DEMENTION!"
193,"She is horrible. She says she ""cant read pencil"". Which is such bs. GET GLASSES! She also does not wear a bra to school, and wears suggestive clothing that a school teacher should not be wearing."
201,She presents a highly biased view of history. She should make her courses more balanced. They are too feminist and left-winged now. Take the challenge Ms. Fields!
209,"Legendary Test Question: ""To what countries could I jetski to from the island of Cyprus?"" I like how Ms. Henderson decided to close the wall and ask us about our day with Ms. J after a while. rofl"
218,"Ultimately adamant with his own form of teaching. Those who don't adapt to it well fail, period. Funny, but close-minded."
226,Quality? Some people just don't get it. This man's a legend and that doesn't happen by itself. A thousand devoted students can't be wrong.
235,I believe she works us students to death on taks when taks is important yes but sat on the other hand is equally important she focuses way to much on taks.
243,"she LOVES seniors especially if the class is filled with them. she bashes underclassmen to the seniors. however, if you have your own opinion, keep it to yourself cause what you write should be her opinion =/"
251,"Has no idea that other religions even exist and he's a HISTORY teacher. Harassing. Demeaning. And serves no purpose other than to bring other christians down. Get in politics, get out of the school."
260,"Holtzdog might be a grnius, but he doesn't know how to teach. The funny hing is that he would debate me on historical facts that he totally misconstrued."
268,Do not fear alumni. She never gave me more than an 85 on anything and now I am a published writer! An 85 in her world = 100 in the REAL world!
277,"Emotional arguer rather than intellectual discusser. Taught opinion more than fact. Not open to discussion. NOT knowledgeable of history, my grad school major."
285,"Has a socialistic political agenda that he tries to sneak into class, which would be fine if he owned up to it."
293,"Mrs Fasano is narrow minded and intolerant of all views but her own. She does not explain religion, only says that if it is in the textbook then it must be true. Her class is a complete waste of time"
302,"too much hw n proj. too borin and slow. ""you have a ll the time in the world"" is just an expression!!!"
310,Awful teacher. My religion class turned into a political debate class because he could not separate his political opinion from teaching. His also is not dedicated during the class prayer which is very disappointing for person that teaches religion class.
319,she is such a weird person. u dont get a good grade unless u share her opinion on things. a teacher is supposed to be open to other ideas.
327,worst drawing teacher i ever had. he has no creativity what so ever. and he's very rude. he ruined drawing for me forever. im a decent artist but he gives you no option to be creative about your assgi
335,"Does not appreciate greatness, or for that matter eccentricity. Does not understand History is diverse in its intepretation. Should read textbook, and you will be alright."
344,mr. balistreri is innapropriate in the classroom setting and has no ability to relate to students. he shoves his opinions on everyone and has no respect for diverse views.
352,She made me feel like I wasn't good at art and she didn't appreciate my piece in fashion. didn't really value time we had in class
360,"This teacher likes to tell us that only her opinion counts, and if we disagree with her in literature then we are wrong"
369,She doesn't accept any opinion but hers. Proving her wrong is impossible in her eyes. Not very fun or flexible with her units. SWITCH OUT NOW.
377,after going to a different school and comparing one history teacher to her i am convinced that she is one of the worst teachers i have ever had. very nice- oh yes. but unorganized & has no authority
386,"She sux. she cant even pronounce terms right. Her information is biased, she forces her religious beliefs on students.Theres a reason 4 sparating church & state"
394,"when i had her, she basically graded everything based on 1) whether she liked you, 2) if she agreed with your opinion"
402,We R chapin... lets get real we have always been chapin and he is not going to change that.. where is a poem for that one??
411,"Ms. Poth handed me an essay back today, and on the paper it said that I did not have size 12 font. I most certainly did have size 12 font; I compared it to everybody else's who had size 12 font and I double-checked on my computer when I got home. I would rather sit through an extremely boring regular English class than continue her class. She is extremely uptight and she will not accept an opinion (or fact) different than what she believes. She should not be a teacher."
